"","subj","item","pos","word","RT","newCond","newSubj"
"51261",9,11,9,"kannte",1067,"c","S4011"
"51271",9,11,10,"viele",946,"c","S4011"
"51281",9,11,11,"Geheimnisse.",2177,"c","S4011"
"51421",9,35,0,"Die",345,"c","S4011"
"51431",9,35,1,"Optikerin",291,"c","S4011"
"51441",9,35,2,"des",462,"c","S4011"
"51451",9,35,3,"Verkäufers,",477,"c","S4011"
"51461",9,35,4,"die",844,"c","S4011"
"51471",9,35,5,"eine",576,"c","S4011"
"51481",9,35,6,"schwerwiegende",463,"c","S4011"
"51491",9,35,7,"Depression",525,"c","S4011"
"51501",9,35,8,"hatte,",464,"c","S4011"
"51511",9,35,9,"wurde",465,"c","S4011"
"51521",9,35,10,"überfallen.",932,"c","S4011"
"51761",9,23,0,"Die",305,"c","S4011"
"51771",9,23,1,"Steuerberaterin",374,"c","S4011"
"51781",9,23,2,"des",532,"c","S4011"
"51791",9,23,3,"Psychologen,",533,"c","S4011"
"51801",9,23,4,"die",414,"c","S4011"
"51811",9,23,5,"beschämend",386,"c","S4011"
"51821",9,23,6,"vernachlässigte",526,"c","S4011"
"51831",9,23,7,"Zähne",502,"c","S4011"
"51841",9,23,8,"hatte,",702,"c","S4011"
"51851",9,23,9,"hat",619,"c","S4011"
"51861",9,23,10,"eine",745,"c","S4011"
"51871",9,23,11,"Stauballergie.",1534,"c","S4011"
"52541",9,12,0,"Die",291,"c","S4011"
"52551",9,12,1,"Schwiegertochter",356,"c","S4011"
"52561",9,12,2,"des",387,"c","S4011"
"52571",9,12,3,"Gittaristen,",508,"c","S4011"
"52581",9,12,4,"die",506,"c","S4011"
"52591",9,12,5,"einen",454,"c","S4011"
"52601",9,12,6,"ausgezeichneten",401,"c","S4011"
"52611",9,12,7,"Geschmack",590,"c","S4011"
"52621",9,12,8,"hatte,",474,"c","S4011"
"52631",9,12,9,"lachte",527,"c","S4011"
"52641",9,12,10,"eigentlich",504,"c","S4011"
"52651",9,12,11,"ständig.",799,"c","S4011"
"71341",14,31,0,"Die",376,"c","S4012"
"71351",14,31,1,"Gärtnerin",472,"c","S4012"
"71361",14,31,2,"des",457,"c","S4012"
"71371",14,31,3,"Bankers,",512,"c","S4012"
"71381",14,31,4,"die",425,"c","S4012"
"71391",14,31,5,"andauernd",539,"c","S4012"
"71401",14,31,6,"heftige",635,"c","S4012"
"71411",14,31,7,"Migräne",532,"c","S4012"
"71421",14,31,8,"hatte,",808,"c","S4012"
"71431",14,31,9,"war",456,"c","S4012"
"71441",14,31,10,"nicht",350,"c","S4012"
"71451",14,31,11,"besonders",367,"c","S4012"
"71461",14,31,12,"gesprächig.",610,"c","S4012"
"72691",14,6,0,"Die",342,"c","S4012"
"72701",14,6,1,"Friseuse",419,"c","S4012"
"72711",14,6,2,"des",527,"c","S4012"
"72721",14,6,3,"Regisseurs,",634,"c","S4012"
"72731",14,6,4,"die",556,"c","S4012"
"72741",14,6,5,"einen",384,"c","S4012"
"72751",14,6,6,"ausgezeichneten",671,"c","S4012"
"72761",14,6,7,"Ruf",543,"c","S4012"
"72771",14,6,8,"hatte,",418,"c","S4012"
"72781",14,6,9,"ist",424,"c","S4012"
"72791",14,6,10,"unbestimmt",488,"c","S4012"
"72801",14,6,11,"verzogen.",521,"c","S4012"
"72811",14,30,0,"Die",400,"c","S4012"
"72821",14,30,1,"Schwägerin",515,"c","S4012"
"72831",14,30,2,"des",430,"c","S4012"
"72841",14,30,3,"Fotografen,",1007,"c","S4012"
"72851",14,30,4,"die",512,"c","S4012"
"72861",14,30,5,"eine",479,"c","S4012"
"72871",14,30,6,"beeindruckende",553,"c","S4012"
"72881",14,30,7,"Privatbibliothek",766,"c","S4012"
"72891",14,30,8,"hatte,",473,"c","S4012"
"72901",14,30,9,"lebte",430,"c","S4012"
"72911",14,30,10,"in",698,"c","S4012"
"72921",14,30,11,"Wien.",395,"c","S4012"
"73051",14,19,0,"Die",382,"c","S4012"
"73061",14,19,1,"Anwältin",458,"c","S4012"
"73071",14,19,2,"des",422,"c","S4012"
"73081",14,19,3,"Angeklagten,",487,"c","S4012"
"73091",14,19,4,"die",514,"c","S4012"
"73101",14,19,5,"kein",376,"c","S4012"
"73111",14,19,6,"bisschen",353,"c","S4012"
"73121",14,19,7,"Anstand",431,"c","S4012"
"73131",14,19,8,"hatte,",410,"c","S4012"
"73141",14,19,9,"hat",347,"c","S4012"
"73151",14,19,10,"sich",370,"c","S4012"
"73161",14,19,11,"verspätet.",503,"c","S4012"
"73171",14,7,0,"Die",363,"c","S4012"
"73181",14,7,1,"Konkurentin",400,"c","S4012"
"73191",14,7,2,"des",690,"c","S4012"
"73201",14,7,3,"Sportlers,",671,"c","S4012"
"73211",14,7,4,"die",440,"c","S4012"
"73221",14,7,5,"einen",384,"c","S4012"
"73231",14,7,6,"ungewöhnlichen",408,"c","S4012"
"73241",14,7,7,"Namen",608,"c","S4012"
"73251",14,7,8,"hatte,",373,"c","S4012"
"73261",14,7,9,"hat",395,"c","S4012"
"73271",14,7,10,"sich",395,"c","S4012"
"73281",14,7,11,"verletzt.",557,"c","S4012"
"74641",14,18,0,"Die",364,"c","S4012"
"74651",14,18,1,"Pflegerin",394,"c","S4012"
"74661",14,18,2,"des",418,"c","S4012"
"74671",14,18,3,"Rentners,",624,"c","S4012"
"74681",14,18,4,"die",442,"c","S4012"
"74691",14,18,5,"eine",329,"c","S4012"
"74701",14,18,6,"aufdringliche",374,"c","S4012"
"74711",14,18,7,"Art",383,"c","S4012"
"74721",14,18,8,"hatte,",367,"c","S4012"
"74731",14,18,9,"hat",342,"c","S4012"
"74741",14,18,10,"letzten",347,"c","S4012"
"74751",14,18,11,"Monat",347,"c","S4012"
"74761",14,18,12,"geheiratet.",1168,"c","S4012"
"9087",18,29,0,"Der",511,"d","S4013"
"9088",18,29,1,"Stylist",817,"d","S4013"
"9089",18,29,2,"des",462,"d","S4013"
"9090",18,29,3,"Schauspielers,",781,"d","S4013"
"9091",18,29,4,"der",421,"d","S4013"
"9092",18,29,5,"große",530,"d","S4013"
"9093",18,29,6,"finanzielle",476,"d","S4013"
"9094",18,29,7,"Probleme",666,"d","S4013"
"9095",18,29,8,"hatte,",780,"d","S4013"
"9096",18,29,9,"trug",394,"d","S4013"
"9097",18,29,10,"eine",439,"d","S4013"
"9098",18,29,11,"Perücke.",969,"d","S4013"
"9124",18,16,0,"Der",464,"d","S4013"
"9125",18,16,1,"Manager",706,"d","S4013"
"9126",18,16,2,"des",514,"d","S4013"
"9127",18,16,3,"Künstlers,",1369,"d","S4013"
"9128",18,16,4,"der",539,"d","S4013"
"9129",18,16,5,"kristallklare",793,"d","S4013"
"9130",18,16,6,"blaue",409,"d","S4013"
"9131",18,16,7,"Augen",580,"d","S4013"
"9132",18,16,8,"hat,",1133,"d","S4013"
"9133",18,16,9,"ist",413,"d","S4013"
"9134",18,16,10,"noch",357,"d","S4013"
"9135",18,16,11,"recht",491,"d","S4013"
"9136",18,16,12,"unerfahren.",2847,"d","S4013"
"9137",18,4,0,"Der",483,"d","S4013"
"9138",18,4,1,"Kollege",625,"d","S4013"
"9139",18,4,2,"des",386,"d","S4013"
"9140",18,4,3,"Detektiven,",847,"d","S4013"
"9141",18,4,4,"der",883,"d","S4013"
"9142",18,4,5,"einen",435,"d","S4013"
"9143",18,4,6,"großen",423,"d","S4013"
"9144",18,4,7,"Hund",365,"d","S4013"
"9145",18,4,8,"hatte,",1509,"d","S4013"
"9146",18,4,9,"hatte",473,"d","S4013"
"9147",18,4,10,"öfter",602,"d","S4013"
"9148",18,4,11,"Probleme",497,"d","S4013"
"9149",18,4,12,"mit",426,"d","S4013"
"9150",18,4,13,"dem",422,"d","S4013"
"9151",18,4,14,"Finanzamt.",928,"d","S4013"
"9152",18,28,0,"Der",479,"d","S4013"
"9153",18,28,1,"Reisefüher",523,"d","S4013"
"9154",18,28,2,"des",442,"d","S4013"
"9155",18,28,3,"Touristen,",654,"d","S4013"
"9156",18,28,4,"der",924,"d","S4013"
"9157",18,28,5,"eine",370,"d","S4013"
"9158",18,28,6,"dicke",645,"d","S4013"
"9159",18,28,7,"Hornbrille",434,"d","S4013"
"9160",18,28,8,"hatte,",782,"d","S4013"
"9161",18,28,9,"bekam",513,"d","S4013"
"9162",18,28,10,"ständig",484,"d","S4013"
"9163",18,28,11,"Anrufe.",873,"d","S4013"
"9212",18,17,0,"Der",740,"d","S4013"
"9213",18,17,1,"Berater",474,"d","S4013"
"9214",18,17,2,"des",493,"d","S4013"
"9215",18,17,3,"Politikers,",585,"d","S4013"
"9216",18,17,4,"der",416,"d","S4013"
"9217",18,17,5,"einen",720,"d","S4013"
"9218",18,17,6,"neuen",498,"d","S4013"
"9219",18,17,7,"Audi",483,"d","S4013"
"9220",18,17,8,"hatte,",1010,"d","S4013"
"9221",18,17,9,"hat",512,"d","S4013"
"9222",18,17,10,"sich",412,"d","S4013"
"9223",18,17,11,"bewährt.",1939,"d","S4013"
"9236",18,5,0,"Der",457,"d","S4013"
"9237",18,5,1,"Sohn",532,"d","S4013"
"9238",18,5,2,"des",358,"d","S4013"
"9239",18,5,3,"Forschers,",705,"d","S4013"
"9240",18,5,4,"der",370,"d","S4013"
"9241",18,5,5,"schwere",414,"d","S4013"
"9242",18,5,6,"gesundheitliche",569,"d","S4013"
"9243",18,5,7,"Probleme",563,"d","S4013"
"9244",18,5,8,"hatte,",1605,"d","S4013"
"9245",18,5,9,"spielte",500,"d","S4013"
"9246",18,5,10,"gerne",421,"d","S4013"
"9247",18,5,11,"Schach.",1478,"d","S4013"
"4451",8,14,0,"Der",495,"d","S4014"
"4452",8,14,1,"Klassenlehrer",870,"d","S4014"
"4453",8,14,2,"des",712,"d","S4014"
"4454",8,14,3,"Schülers,",878,"d","S4014"
"4455",8,14,4,"der",977,"d","S4014"
"4456",8,14,5,"mehrere",740,"d","S4014"
"4457",8,14,6,"langhaarige",755,"d","S4014"
"4458",8,14,7,"Hunde",805,"d","S4014"
"4459",8,14,8,"hatte,",701,"d","S4014"
"4460",8,14,9,"mag",716,"d","S4014"
"4461",8,14,10,"ausgefallene",1330,"d","S4014"
"4462",8,14,11,"Brillen.",1408,"d","S4014"
"4586",8,26,0,"Der",1299,"d","S4014"
"4587",8,26,1,"Freund",934,"d","S4014"
"4588",8,26,2,"des",572,"d","S4014"
"4589",8,26,3,"Tänzers,",976,"d","S4014"
"4590",8,26,4,"der",744,"d","S4014"
"4591",8,26,5,"eine",610,"d","S4014"
"4592",8,26,6,"unheilbare",484,"d","S4014"
"4593",8,26,7,"Krankheit",823,"d","S4014"
"4594",8,26,8,"hatte,",1596,"d","S4014"
"4595",8,26,9,"hört",1019,"d","S4014"
"4596",8,26,10,"gerne",438,"d","S4014"
"4597",8,26,11,"Rockmusik.",643,"d","S4014"
"4598",8,27,0,"Der",765,"d","S4014"
"4599",8,27,1,"Arzt",679,"d","S4014"
"4600",8,27,2,"des",774,"d","S4014"
"4601",8,27,3,"Bauern,",1479,"d","S4014"
"4602",8,27,4,"der",790,"d","S4014"
"4603",8,27,5,"weithin",1506,"d","S4014"
"4604",8,27,6,"bekannte",950,"d","S4014"
"4605",8,27,7,"Vorfahren",982,"d","S4014"
"4606",8,27,8,"hatte,",872,"d","S4014"
"4607",8,27,9,"war",668,"d","S4014"
"4608",8,27,10,"sehr",625,"d","S4014"
"4609",8,27,11,"neugierig.",2075,"d","S4014"
"4610",8,3,0,"Der",672,"d","S4014"
"4611",8,3,1,"Verleger",831,"d","S4014"
"4612",8,3,2,"des",1266,"d","S4014"
"4613",8,3,3,"Autors,",1920,"d","S4014"
"4614",8,3,4,"der",1294,"d","S4014"
"4615",8,3,5,"einen",931,"d","S4014"
"4616",8,3,6,"österreichischen",1298,"d","S4014"
"4617",8,3,7,"Akzent",631,"d","S4014"
"4618",8,3,8,"hatte,",1366,"d","S4014"
"4619",8,3,9,"hat",1264,"d","S4014"
"4620",8,3,10,"sich",673,"d","S4014"
"4621",8,3,11,"gemeldet.",785,"d","S4014"
"4634",8,2,0,"Der",693,"d","S4014"
"4635",8,2,1,"Buchhalter",979,"d","S4014"
"4636",8,2,2,"des",796,"d","S4014"
"4637",8,2,3,"Unternehmers,",2028,"d","S4014"
"4638",8,2,4,"der",1403,"d","S4014"
"4639",8,2,5,"viel",1012,"d","S4014"
"4640",8,2,6,"goldenen",1001,"d","S4014"
"4641",8,2,7,"Schmuck",1085,"d","S4014"
"4642",8,2,8,"hat,",1710,"d","S4014"
"4643",8,2,9,"hat",603,"d","S4014"
"4644",8,2,10,"momentan",568,"d","S4014"
"4645",8,2,11,"Urlaub.",524,"d","S4014"
"4760",8,15,0,"Der",729,"d","S4014"
"47611",8,15,1,"Angestellte",718,"d","S4014"
"4762",8,15,2,"des",456,"d","S4014"
"4763",8,15,3,"Bäckers,",940,"d","S4014"
"4764",8,15,4,"der",540,"d","S4014"
"4765",8,15,5,"regelmässig",728,"d","S4014"
"4766",8,15,6,"starke",726,"d","S4014"
"4767",8,15,7,"Hustenanfälle",1178,"d","S4014"
"4768",8,15,8,"hat,",1147,"d","S4014"
"4769",8,15,9,"überlegt",509,"d","S4014"
"4770",8,15,10,"zu",520,"d","S4014"
"47711",8,15,11,"kündigen.",509,"d","S4014"
"5391",13,10,0,"Der",1050,"d","S4015"
"5392",13,10,1,"Sekretär",687,"d","S4015"
"5393",13,10,2,"des",479,"d","S4015"
"5394",13,10,3,"Direktors,",495,"d","S4015"
"5395",13,10,4,"der",439,"d","S4015"
"5396",13,10,5,"außergewöhnlich",613,"d","S4015"
"5397",13,10,6,"grosse",609,"d","S4015"
"5398",13,10,7,"Ohren",431,"d","S4015"
"5399",13,10,8,"hatte,",395,"d","S4015"
"5400",13,10,9,"überlegt",437,"d","S4015"
"5401",13,10,10,"sich",564,"d","S4015"
"5402",13,10,11,"zu",384,"d","S4015"
"5403",13,10,12,"kündigen.",672,"d","S4015"
"5550",13,34,0,"Der",1141,"d","S4015"
"5551",13,34,1,"Cousin",656,"d","S4015"
"5552",13,34,2,"des",505,"d","S4015"
"5553",13,34,3,"Schriftstellers,",563,"d","S4015"
"5554",13,34,4,"der",516,"d","S4015"
"5555",13,34,5,"eine",443,"d","S4015"
"5556",13,34,6,"tragische",525,"d","S4015"
"5557",13,34,7,"Vergangenheit",540,"d","S4015"
"5558",13,34,8,"hatte,",486,"d","S4015"
"5559",13,34,9,"fährt",445,"d","S4015"
"5560",13,34,10,"einen",407,"d","S4015"
"5561",13,34,11,"BMW.",415,"d","S4015"
"5646",13,9,0,"Der",431,"d","S4015"
"5647",13,9,1,"Trainer",430,"d","S4015"
"5648",13,9,2,"des",471,"d","S4015"
"5649",13,9,3,"Athleten,",655,"d","S4015"
"5650",13,9,4,"der",528,"d","S4015"
"5651",13,9,5,"einen",419,"d","S4015"
"5652",13,9,6,"fürchterlichen",354,"d","S4015"
"5653",13,9,7,"Schnupfen",459,"d","S4015"
"5654",13,9,8,"hatte,",393,"d","S4015"
"5655",13,9,9,"verlangte",362,"d","S4015"
"5656",13,9,10,"immer",400,"d","S4015"
"5657",13,9,11,"maximale",785,"d","S4015"
"5658",13,9,12,"Leistung.",431,"d","S4015"
"5709",13,22,0,"Der",490,"d","S4015"
"5710",13,22,1,"Tutor",622,"d","S4015"
"5711",13,22,2,"des",495,"d","S4015"
"5712",13,22,3,"Studenten,",491,"d","S4015"
"5713",13,22,4,"der",485,"d","S4015"
"5714",13,22,5,"überschäumend",528,"d","S4015"
"5715",13,22,6,"gute",561,"d","S4015"
"5716",13,22,7,"Laune",403,"d","S4015"
"5717",13,22,8,"hatte,",378,"d","S4015"
"5718",13,22,9,"hatte",431,"d","S4015"
"5719",13,22,10,"die",359,"d","S4015"
"5720",13,22,11,"Regelstudienzeit",467,"d","S4015"
"5721",13,22,12,"schon",366,"d","S4015"
"5722",13,22,13,"langen",364,"d","S4015"
"5723",13,22,14,"überschritten.",379,"d","S4015"
"5724",13,33,0,"Der",332,"d","S4015"
"5725",13,33,1,"Mentor",322,"d","S4015"
"5726",13,33,2,"des",408,"d","S4015"
"5727",13,33,3,"Doktoranden,",479,"d","S4015"
"5728",13,33,4,"der",500,"d","S4015"
"5729",13,33,5,"zwei",386,"d","S4015"
"5730",13,33,6,"kleine",686,"d","S4015"
"5731",13,33,7,"Kinder",348,"d","S4015"
"5732",13,33,8,"hatte,",343,"d","S4015"
"5733",13,33,9,"war",389,"d","S4015"
"5734",13,33,10,"kurz",401,"d","S4015"
"5735",13,33,11,"vor",394,"d","S4015"
"5736",13,33,12,"dem",367,"d","S4015"
"5737",13,33,13,"Verzweifeln.",433,"d","S4015"
"5774",13,21,0,"Der",246,"d","S4015"
"5775",13,21,1,"Assistent",578,"d","S4015"
"5776",13,21,2,"des",529,"d","S4015"
"5777",13,21,3,"Zahnarztes,",539,"d","S4015"
"5778",13,21,4,"der",615,"d","S4015"
"5779",13,21,5,"einen",338,"d","S4015"
"5780",13,21,6,"eigenwilligen",331,"d","S4015"
"5781",13,21,7,"Haarschnitt",473,"d","S4015"
"5782",13,21,8,"hatte,",403,"d","S4015"
"5783",13,21,9,"war",339,"d","S4015"
"5784",13,21,10,"sehr",310,"d","S4015"
"5785",13,21,11,"selbstbewußt.",381,"d","S4015"
"1781",2,33,0,"Der",336,"d","S4016"
"1782",2,33,1,"Mentor",372,"d","S4016"
"1783",2,33,2,"des",618,"d","S4016"
"1784",2,33,3,"Doktoranden,",1061,"d","S4016"
"1785",2,33,4,"der",320,"d","S4016"
"1786",2,33,5,"zwei",311,"d","S4016"
"1787",2,33,6,"kleine",362,"d","S4016"
"1788",2,33,7,"Kinder",363,"d","S4016"
"1789",2,33,8,"hatte,",691,"d","S4016"
"1790",2,33,9,"war",293,"d","S4016"
"1791",2,33,10,"kurz",339,"d","S4016"
"1792",2,33,11,"vor",298,"d","S4016"
"1793",2,33,12,"dem",319,"d","S4016"
"1794",2,33,13,"Verzweifeln.",379,"d","S4016"
"1832",2,20,0,"Der",338,"d","S4016"
"1833",2,20,1,"Retter",249,"d","S4016"
"1834",2,20,2,"des",534,"d","S4016"
"1835",2,20,3,"Verunglückten,",249,"d","S4016"
"1836",2,20,4,"der",1538,"d","S4016"
"1837",2,20,5,"eine",380,"d","S4016"
"1838",2,20,6,"schöne",314,"d","S4016"
"1839",2,20,7,"Wohnung",369,"d","S4016"
"1840",2,20,8,"hatte,",432,"d","S4016"
"1841",2,20,9,"bekam",835,"d","S4016"
"1842",2,20,10,"eine",403,"d","S4016"
"1843",2,20,11,"Auszeichnung.",403,"d","S4016"
"1857",2,21,0,"Der",294,"d","S4016"
"1858",2,21,1,"Assistent",231,"d","S4016"
"1859",2,21,2,"des",390,"d","S4016"
"1860",2,21,3,"Zahnarztes,",281,"d","S4016"
"1861",2,21,4,"der",679,"d","S4016"
"1862",2,21,5,"einen",315,"d","S4016"
"1863",2,21,6,"eigenwilligen",307,"d","S4016"
"1864",2,21,7,"Haarschnitt",286,"d","S4016"
"1865",2,21,8,"hatte,",433,"d","S4016"
"1866",2,21,9,"war",283,"d","S4016"
"1867",2,21,10,"sehr",340,"d","S4016"
"1868",2,21,11,"selbstbewußt.",319,"d","S4016"
"1948",2,8,0,"Der",300,"d","S4016"
"1949",2,8,1,"Schneider",270,"d","S4016"
"1950",2,8,2,"des",362,"d","S4016"
"1951",2,8,3,"Geschäftsmanns,",1016,"d","S4016"
"1952",2,8,4,"der",378,"d","S4016"
"1953",2,8,5,"sehr",328,"d","S4016"
"1954",2,8,6,"schwarzen",318,"d","S4016"
"1955",2,8,7,"Humor",320,"d","S4016"
"1956",2,8,8,"hatte,",316,"d","S4016"
"1957",2,8,9,"lachte",323,"d","S4016"
"1958",2,8,10,"viel.",319,"d","S4016"
"1983",2,9,0,"Der",258,"d","S4016"
"1984",2,9,1,"Trainer",279,"d","S4016"
"1985",2,9,2,"des",260,"d","S4016"
"1986",2,9,3,"Athleten,",271,"d","S4016"
"1987",2,9,4,"der",271,"d","S4016"
"1988",2,9,5,"einen",299,"d","S4016"
"1989",2,9,6,"fürchterlichen",300,"d","S4016"
"1990",2,9,7,"Schnupfen",534,"d","S4016"
"1991",2,9,8,"hatte,",283,"d","S4016"
"1992",2,9,9,"verlangte",284,"d","S4016"
"1993",2,9,10,"immer",345,"d","S4016"
"1994",2,9,11,"maximale",265,"d","S4016"
"1995",2,9,12,"Leistung.",268,"d","S4016"
"2213",2,32,0,"Der",292,"d","S4016"
"2214",2,32,1,"Agent",253,"d","S4016"
"2215",2,32,2,"des",275,"d","S4016"
"2216",2,32,3,"Sängers,",283,"d","S4016"
"2217",2,32,4,"der",281,"d","S4016"
"2218",2,32,5,"einige",275,"d","S4016"
"2219",2,32,6,"silbergraue",275,"d","S4016"
"2220",2,32,7,"Strähnen",256,"d","S4016"
"2221",2,32,8,"hatte,",290,"d","S4016"
"2222",2,32,9,"wurde",298,"d","S4016"
"2223",2,32,10,"wegen",279,"d","S4016"
"2224",2,32,11,"Drogenbesitz",320,"d","S4016"
"2225",2,32,12,"festgenommen.",632,"d","S4016"
"84841",17,8,0,"Der",300,"e","S4017"
"84851",17,8,1,"Schneider",289,"e","S4017"
"84861",17,8,2,"der",278,"e","S4017"
"84871",17,8,3,"Geschäftsfrau,",310,"e","S4017"
"84881",17,8,4,"die",313,"e","S4017"
"84891",17,8,5,"sehr",312,"e","S4017"
"84901",17,8,6,"schwarzen",290,"e","S4017"
"84911",17,8,7,"Humor",334,"e","S4017"
"84921",17,8,8,"hatte,",266,"e","S4017"
"84931",17,8,9,"lachte",285,"e","S4017"
"84941",17,8,10,"viel.",313,"e","S4017"
"85581",17,19,0,"Der",298,"e","S4017"
"85591",17,19,1,"Anwalt",329,"e","S4017"
"85601",17,19,2,"der",307,"e","S4017"
"85611",17,19,3,"Angeklagten,",312,"e","S4017"
"85621",17,19,4,"die",345,"e","S4017"
"85631",17,19,5,"kein",298,"e","S4017"
"85641",17,19,6,"bisschen",296,"e","S4017"
"85651",17,19,7,"Anstand",297,"e","S4017"
"85661",17,19,8,"hatte,",312,"e","S4017"
"85671",17,19,9,"hat",288,"e","S4017"
"85681",17,19,10,"sich",303,"e","S4017"
"85691",17,19,11,"verspätet.",293,"e","S4017"
"87031",17,32,0,"Der",327,"e","S4017"
"87041",17,32,1,"Agent",287,"e","S4017"
"87051",17,32,2,"der",312,"e","S4017"
"87061",17,32,3,"Sängerin,",290,"e","S4017"
"87071",17,32,4,"die",304,"e","S4017"
"87081",17,32,5,"einige",304,"e","S4017"
"87091",17,32,6,"silbergraue",309,"e","S4017"
"87101",17,32,7,"Strähnen",348,"e","S4017"
"87111",17,32,8,"hatte,",329,"e","S4017"
"87121",17,32,9,"wurde",287,"e","S4017"
"87131",17,32,10,"wegen",331,"e","S4017"
"87141",17,32,11,"Drogenbesitz",287,"e","S4017"
"87151",17,32,12,"festgenommen.",381,"e","S4017"
"87161",17,31,0,"Der",363,"e","S4017"
"87171",17,31,1,"Gärtner",322,"e","S4017"
"87181",17,31,2,"der",301,"e","S4017"
"87191",17,31,3,"Bankerin,",325,"e","S4017"
"87201",17,31,4,"die",326,"e","S4017"
"87211",17,31,5,"andauernd",343,"e","S4017"
"87221",17,31,6,"heftige",296,"e","S4017"
"87231",17,31,7,"Migräne",331,"e","S4017"
"87241",17,31,8,"hatte,",303,"e","S4017"
"87251",17,31,9,"war",325,"e","S4017"
"87261",17,31,10,"nicht",310,"e","S4017"
"87271",17,31,11,"besonders",321,"e","S4017"
"87281",17,31,12,"gesprächig.",325,"e","S4017"
"87811",17,20,0,"Der",348,"e","S4017"
"87821",17,20,1,"Retter",331,"e","S4017"
"87831",17,20,2,"der",354,"e","S4017"
"87841",17,20,3,"Verunglückten,",824,"e","S4017"
"87851",17,20,4,"die",374,"e","S4017"
"87861",17,20,5,"eine",338,"e","S4017"
"87871",17,20,6,"schöne",287,"e","S4017"
"87881",17,20,7,"Wohnung",288,"e","S4017"
"87891",17,20,8,"hatte,",307,"e","S4017"
"87901",17,20,9,"bekam",322,"e","S4017"
"87911",17,20,10,"eine",324,"e","S4017"
"87921",17,20,11,"Auszeichnung.",359,"e","S4017"
"88051",17,7,0,"Der",387,"e","S4017"
"88061",17,7,1,"Konkurent",442,"e","S4017"
"88071",17,7,2,"der",400,"e","S4017"
"88081",17,7,3,"Sportlerin,",530,"e","S4017"
"88091",17,7,4,"die",419,"e","S4017"
"88101",17,7,5,"einen",407,"e","S4017"
"88111",17,7,6,"ungewöhnlichen",386,"e","S4017"
"88121",17,7,7,"Namen",386,"e","S4017"
"88131",17,7,8,"hatte,",390,"e","S4017"
"88141",17,7,9,"hat",370,"e","S4017"
"88151",17,7,10,"sich",366,"e","S4017"
"88161",17,7,11,"verletzt.",385,"e","S4017"
"15191",12,12,0,"Der",308,"e","S4018"
"15201",12,12,1,"Schwiegersohn",313,"e","S4018"
"15211",12,12,2,"der",300,"e","S4018"
"15221",12,12,3,"Gittaristin,",275,"e","S4018"
"15231",12,12,4,"die",445,"e","S4018"
"15241",12,12,5,"einen",308,"e","S4018"
"15251",12,12,6,"ausgezeichneten",668,"e","S4018"
"15261",12,12,7,"Geschmack",375,"e","S4018"
"15271",12,12,8,"hatte,",327,"e","S4018"
"15281",12,12,9,"lachte",380,"e","S4018"
"15291",12,12,10,"eigentlich",395,"e","S4018"
"15301",12,12,11,"ständig.",336,"e","S4018"
"15791",12,1,0,"Der",305,"e","S4018"
"15801",12,1,1,"Bruder",292,"e","S4018"
"15811",12,1,2,"der",283,"e","S4018"
"15821",12,1,3,"Schneiderin,",293,"e","S4018"
"15831",12,1,4,"die",326,"e","S4018"
"15841",12,1,5,"hübsche",294,"e","S4018"
"15851",12,1,6,"schwarze",325,"e","S4018"
"15861",12,1,7,"Locken",284,"e","S4018"
"15871",12,1,8,"hatte,",272,"e","S4018"
"15881",12,1,9,"hat",319,"e","S4018"
"15891",12,1,10,"sich",303,"e","S4018"
"15901",12,1,11,"verlobt.",265,"e","S4018"
"15911",12,13,0,"Der",314,"e","S4018"
"15921",12,13,1,"Bedienstete",272,"e","S4018"
"15931",12,13,2,"der",391,"e","S4018"
"15941",12,13,3,"Gräfin,",327,"e","S4018"
"15951",12,13,4,"die",259,"e","S4018"
"15961",12,13,5,"extrem",293,"e","S4018"
"15971",12,13,6,"laute",300,"e","S4018"
"15981",12,13,7,"Kinder",407,"e","S4018"
"15991",12,13,8,"hatte,",285,"e","S4018"
"16001",12,13,9,"konnte",309,"e","S4018"
"16011",12,13,10,"nicht",296,"e","S4018"
"16021",12,13,11,"mehr.",268,"e","S4018"
"16531",12,25,0,"Der",296,"e","S4018"
"16541",12,25,1,"Onkel",297,"e","S4018"
"16551",12,25,2,"der",258,"e","S4018"
"16561",12,25,3,"Kassiererin,",274,"e","S4018"
"16571",12,25,4,"die",277,"e","S4018"
"16581",12,25,5,"ein",288,"e","S4018"
"16591",12,25,6,"auffälliges",264,"e","S4018"
"16601",12,25,7,"Muttermal",304,"e","S4018"
"16611",12,25,8,"hatte,",530,"e","S4018"
"16621",12,25,9,"hat",423,"e","S4018"
"16631",12,25,10,"das",381,"e","S4018"
"16641",12,25,11,"Rauchen",340,"e","S4018"
"16651",12,25,12,"aufgegeben.",343,"e","S4018"
"16811",12,24,0,"Der",289,"e","S4018"
"16821",12,24,1,"Patient",302,"e","S4018"
"16831",12,24,2,"der",286,"e","S4018"
"16841",12,24,3,"Logopädin,",294,"e","S4018"
"16851",12,24,4,"die",320,"e","S4018"
"16861",12,24,5,"eine",313,"e","S4018"
"16871",12,24,6,"sportliche",308,"e","S4018"
"16881",12,24,7,"Figur",305,"e","S4018"
"16891",12,24,8,"hatte,",305,"e","S4018"
"16901",12,24,9,"spielte",299,"e","S4018"
